"","LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"380","HUN","EMP","TOT","PC_WKGPOP","A","2012",56.675,""
"381","HUN","EMP","TOT","PC_WKGPOP","A","2013",58.075,""
"382","HUN","EMP","TOT","PC_WKGPOP","A","2014",61.775,""
"383","HUN","EMP","TOT","PC_WKGPOP","A","2015",63.95,""
"384","HUN","EMP","TOT","PC_WKGPOP","A","2016",66.525,""
"385","HUN","EMP","WOMEN","PC_WKGPOP","A","2005",50.975,""
"386","HUN","EMP","WOMEN","PC_WKGPOP","A","2006",51.05,""
"387","HUN","EMP","WOMEN","PC_WKGPOP","A","2007",50.675,""
"388","HUN","EMP","WOMEN","PC_WKGPOP","A","2008",50.325,""
"389","HUN","EMP","WOMEN","PC_WKGPOP","A","2009",49.6,""
"390","HUN","EMP","WOMEN","PC_WKGPOP","A","2010",50.225,""
"391","HUN","EMP","WOMEN","PC_WKGPOP","A","2011",50.35,""
"392","HUN","EMP","WOMEN","PC_WKGPOP","A","2012",51.85,""
"393","HUN","EMP","WOMEN","PC_WKGPOP","A","2013",52.6,""
"394","HUN","EMP","WOMEN","PC_WKGPOP","A","2014",55.9,""
"395","HUN","EMP","WOMEN","PC_WKGPOP","A","2015",57.775,""
"396","HUN","EMP","WOMEN","PC_WKGPOP","A","2016",60.225,""
"397","ISL","EMP","MEN","PC_WKGPOP","A","2005",86.875,""
"398","ISL","EMP","MEN","PC_WKGPOP","A","2006",88.05,""
"399","ISL","EMP","MEN","PC_WKGPOP","A","2007",89.125,"B"
"400","ISL","EMP","MEN","PC_WKGPOP","A","2008",87.3,""
"401","ISL","EMP","MEN","PC_WKGPOP","A","2009",80,""
"402","ISL","EMP","MEN","PC_WKGPOP","A","2010",80.1,""
"403","ISL","EMP","MEN","PC_WKGPOP","A","2011",80.275,""
"404","ISL","EMP","MEN","PC_WKGPOP","A","2012",81.45,""
"405","ISL","EMP","MEN","PC_WKGPOP","A","2013",83.175,""
"406","ISL","EMP","MEN","PC_WKGPOP","A","2014",85.35,""
"407","ISL","EMP","MEN","PC_WKGPOP","A","2015",87.1,""
"408","ISL","EMP","MEN","PC_WKGPOP","A","2016",89.4,""
"409","ISL","EMP","TOT","PC_WKGPOP","A","2005",83.775,""
"410","ISL","EMP","TOT","PC_WKGPOP","A","2006",84.6,""
"411","ISL","EMP","TOT","PC_WKGPOP","A","2007",85.15,"B"
"412","ISL","EMP","TOT","PC_WKGPOP","A","2008",83.575,""
"413","ISL","EMP","TOT","PC_WKGPOP","A","2009",78.325,""
"414","ISL","EMP","TOT","PC_WKGPOP","A","2010",78.175,""
"415","ISL","EMP","TOT","PC_WKGPOP","A","2011",78.475,""
"416","ISL","EMP","TOT","PC_WKGPOP","A","2012",79.675,""
"417","ISL","EMP","TOT","PC_WKGPOP","A","2013",81.1,""
"418","ISL","EMP","TOT","PC_WKGPOP","A","2014",82.95,""
"419","ISL","EMP","TOT","PC_WKGPOP","A","2015",84.725,""
"420","ISL","EMP","TOT","PC_WKGPOP","A","2016",86.525,""
"421","ISL","EMP","WOMEN","PC_WKGPOP","A","2005",80.525,""
"422","ISL","EMP","WOMEN","PC_WKGPOP","A","2006",80.875,""
"423","ISL","EMP","WOMEN","PC_WKGPOP","A","2007",80.8,"B"
"424","ISL","EMP","WOMEN","PC_WKGPOP","A","2008",79.575,""
"425","ISL","EMP","WOMEN","PC_WKGPOP","A","2009",76.55,""
"426","ISL","EMP","WOMEN","PC_WKGPOP","A","2010",76.2,""
"427","ISL","EMP","WOMEN","PC_WKGPOP","A","2011",76.625,""
"428","ISL","EMP","WOMEN","PC_WKGPOP","A","2012",77.875,""
"429","ISL","EMP","WOMEN","PC_WKGPOP","A","2013",78.95,""
"430","ISL","EMP","WOMEN","PC_WKGPOP","A","2014",80.525,""
"431","ISL","EMP","WOMEN","PC_WKGPOP","A","2015",82.3,""
"432","ISL","EMP","WOMEN","PC_WKGPOP","A","2016",83.575,""
"433","IRL","EMP","MEN","PC_WKGPOP","A","2005",76.85,""
"434","IRL","EMP","MEN","PC_WKGPOP","A","2006",77.85,""
"435","IRL","EMP","MEN","PC_WKGPOP","A","2007",77.5,""
"436","IRL","EMP","MEN","PC_WKGPOP","A","2008",74.525,""
"437","IRL","EMP","MEN","PC_WKGPOP","A","2009",66.45,""
"438","IRL","EMP","MEN","PC_WKGPOP","A","2010",63.525,""
"439","IRL","EMP","MEN","PC_WKGPOP","A","2011",62.65,""
"440","IRL","EMP","MEN","PC_WKGPOP","A","2012",62.675,""
"441","IRL","EMP","MEN","PC_WKGPOP","A","2013",65.125,""
"442","IRL","EMP","MEN","PC_WKGPOP","A","2014",66.875,""
"443","IRL","EMP","MEN","PC_WKGPOP","A","2015",68.7,""
"444","IRL","EMP","MEN","PC_WKGPOP","A","2016",70.225,""
"445","IRL","EMP","TOT","PC_WKGPOP","A","2005",67.625,""
"446","IRL","EMP","TOT","PC_WKGPOP","A","2006",68.675,""
"447","IRL","EMP","TOT","PC_WKGPOP","A","2007",69.15,""
"448","IRL","EMP","TOT","PC_WKGPOP","A","2008",67.35,""
"449","IRL","EMP","TOT","PC_WKGPOP","A","2009",61.925,""
"450","IRL","EMP","TOT","PC_WKGPOP","A","2010",59.65,""
"451","IRL","EMP","TOT","PC_WKGPOP","A","2011",58.875,""
"452","IRL","EMP","TOT","PC_WKGPOP","A","2012",58.85,""
"453","IRL","EMP","TOT","PC_WKGPOP","A","2013",60.5,""
"454","IRL","EMP","TOT","PC_WKGPOP","A","2014",61.725,""
"455","IRL","EMP","TOT","PC_WKGPOP","A","2015",63.25,""
"456","IRL","EMP","TOT","PC_WKGPOP","A","2016",64.825,""
"457","IRL","EMP","WOMEN","PC_WKGPOP","A","2005",58.3,""
"458","IRL","EMP","WOMEN","PC_WKGPOP","A","2006",59.25,""
"459","IRL","EMP","WOMEN","PC_WKGPOP","A","2007",60.65,""
"460","IRL","EMP","WOMEN","PC_WKGPOP","A","2008",60.1,""
"461","IRL","EMP","WOMEN","PC_WKGPOP","A","2009",57.375,""
"462","IRL","EMP","WOMEN","PC_WKGPOP","A","2010",55.75,""
"463","IRL","EMP","WOMEN","PC_WKGPOP","A","2011",55.125,""
"464","IRL","EMP","WOMEN","PC_WKGPOP","A","2012",55.075,""
"465","IRL","EMP","WOMEN","PC_WKGPOP","A","2013",55.925,""
"466","IRL","EMP","WOMEN","PC_WKGPOP","A","2014",56.675,""
"467","IRL","EMP","WOMEN","PC_WKGPOP","A","2015",57.925,""
"468","IRL","EMP","WOMEN","PC_WKGPOP","A","2016",59.5,""
"469","ITA","EMP","MEN","PC_WKGPOP","A","2005",69.9,""
"470","ITA","EMP","MEN","PC_WKGPOP","A","2006",70.425,""
"471","ITA","EMP","MEN","PC_WKGPOP","A","2007",70.575,""
"472","ITA","EMP","MEN","PC_WKGPOP","A","2008",70.15,""
"473","ITA","EMP","MEN","PC_WKGPOP","A","2009",68.5,""
"474","ITA","EMP","MEN","PC_WKGPOP","A","2010",67.525,""
"475","ITA","EMP","MEN","PC_WKGPOP","A","2011",67.25,""
"476","ITA","EMP","MEN","PC_WKGPOP","A","2012",66.375,""
"477","ITA","EMP","MEN","PC_WKGPOP","A","2013",64.65,""
"478","ITA","EMP","MEN","PC_WKGPOP","A","2014",64.675,""
"479","ITA","EMP","MEN","PC_WKGPOP","A","2015",65.5,""
"480","ITA","EMP","MEN","PC_WKGPOP","A","2016",66.425,""
"481","ITA","EMP","TOT","PC_WKGPOP","A","2005",57.575,""
"482","ITA","EMP","TOT","PC_WKGPOP","A","2006",58.325,""
"483","ITA","EMP","TOT","PC_WKGPOP","A","2007",58.575,""
"484","ITA","EMP","TOT","PC_WKGPOP","A","2008",58.65,""
"485","ITA","EMP","TOT","PC_WKGPOP","A","2009",57.35,""
"486","ITA","EMP","TOT","PC_WKGPOP","A","2010",56.75,""
"487","ITA","EMP","TOT","PC_WKGPOP","A","2011",56.8,""
"488","ITA","EMP","TOT","PC_WKGPOP","A","2012",56.625,""
"489","ITA","EMP","TOT","PC_WKGPOP","A","2013",55.525,""
"490","ITA","EMP","TOT","PC_WKGPOP","A","2014",55.7,""
"491","ITA","EMP","TOT","PC_WKGPOP","A","2015",56.275,""
"492","ITA","EMP","TOT","PC_WKGPOP","A","2016",57.25,""
"493","ITA","EMP","WOMEN","PC_WKGPOP","A","2005",45.375,""
"494","ITA","EMP","WOMEN","PC_WKGPOP","A","2006",46.35,""
"495","ITA","EMP","WOMEN","PC_WKGPOP","A","2007",46.625,""
"496","ITA","EMP","WOMEN","PC_WKGPOP","A","2008",47.25,""
"497","ITA","EMP","WOMEN","PC_WKGPOP","A","2009",46.35,""
"498","ITA","EMP","WOMEN","PC_WKGPOP","A","2010",46.125,""
"499","ITA","EMP","WOMEN","PC_WKGPOP","A","2011",46.5,""
"500","ITA","EMP","WOMEN","PC_WKGPOP","A","2012",47.075,""
"501","ITA","EMP","WOMEN","PC_WKGPOP","A","2013",46.525,""
"502","ITA","EMP","WOMEN","PC_WKGPOP","A","2014",46.825,""
"503","ITA","EMP","WOMEN","PC_WKGPOP","A","2015",47.175,""
"504","ITA","EMP","WOMEN","PC_WKGPOP","A","2016",48.075,""
"505","JPN","EMP","MEN","PC_WKGPOP","A","2005",80.50712,""
"506","JPN","EMP","MEN","PC_WKGPOP","A","2006",81.08282,""
"507","JPN","EMP","MEN","PC_WKGPOP","A","2007",81.83565,""
"508","JPN","EMP","MEN","PC_WKGPOP","A","2008",81.71509,""
"509","JPN","EMP","MEN","PC_WKGPOP","A","2009",80.3243,""
"510","JPN","EMP","MEN","PC_WKGPOP","A","2010",80.20833,""
"511","JPN","EMP","MEN","PC_WKGPOP","A","2011",80.58157,"B"
"512","JPN","EMP","MEN","PC_WKGPOP","A","2012",80.37296,""
"513","JPN","EMP","MEN","PC_WKGPOP","A","2013",80.84997,""
"514","JPN","EMP","MEN","PC_WKGPOP","A","2014",81.64334,""
"515","JPN","EMP","MEN","PC_WKGPOP","A","2015",81.93119,""
"516","JPN","EMP","MEN","PC_WKGPOP","A","2016",82.60313,""
"517","JPN","EMP","TOT","PC_WKGPOP","A","2005",69.36957,""
"518","JPN","EMP","TOT","PC_WKGPOP","A","2006",70.03201,""
"519","JPN","EMP","TOT","PC_WKGPOP","A","2007",70.77606,""
"520","JPN","EMP","TOT","PC_WKGPOP","A","2008",70.8734,""
"521","JPN","EMP","TOT","PC_WKGPOP","A","2009",70.17559,""
"522","JPN","EMP","TOT","PC_WKGPOP","A","2010",70.28754,""
"523","JPN","EMP","TOT","PC_WKGPOP","A","2011",70.82615,"B"
"524","JPN","EMP","TOT","PC_WKGPOP","A","2012",70.61858,""
"525","JPN","EMP","TOT","PC_WKGPOP","A","2013",71.7585,""
"526","JPN","EMP","TOT","PC_WKGPOP","A","2014",72.7607,""
"527","JPN","EMP","TOT","PC_WKGPOP","A","2015",73.39278,""
"528","JPN","EMP","TOT","PC_WKGPOP","A","2016",74.44646,""
"529","JPN","EMP","WOMEN","PC_WKGPOP","A","2005",58.15407,""
"530","JPN","EMP","WOMEN","PC_WKGPOP","A","2006",58.88669,""
"531","JPN","EMP","WOMEN","PC_WKGPOP","A","2007",59.57314,""
"532","JPN","EMP","WOMEN","PC_WKGPOP","A","2008",59.8792,""
"533","JPN","EMP","WOMEN","PC_WKGPOP","A","2009",59.87057,""
"534","JPN","EMP","WOMEN","PC_WKGPOP","A","2010",60.21025,""
"535","JPN","EMP","WOMEN","PC_WKGPOP","A","2011",60.84837,"B"
"536","JPN","EMP","WOMEN","PC_WKGPOP","A","2012",60.72702,""
"537","JPN","EMP","WOMEN","PC_WKGPOP","A","2013",62.53339,""
"538","JPN","EMP","WOMEN","PC_WKGPOP","A","2014",63.73547,""
"539","JPN","EMP","WOMEN","PC_WKGPOP","A","2015",64.69924,""
"540","JPN","EMP","WOMEN","PC_WKGPOP","A","2016",66.11825,""
"541","KOR","EMP","MEN","PC_WKGPOP","A","2005",74.96185,""
"542","KOR","EMP","MEN","PC_WKGPOP","A","2006",74.65143,""
"543","KOR","EMP","MEN","PC_WKGPOP","A","2007",74.64415,""
"544","KOR","EMP","MEN","PC_WKGPOP","A","2008",74.40974,""
"545","KOR","EMP","MEN","PC_WKGPOP","A","2009",73.62926,""
"546","KOR","EMP","MEN","PC_WKGPOP","A","2010",73.93224,""
"547","KOR","EMP","MEN","PC_WKGPOP","A","2011",74.52903,""
"548","KOR","EMP","MEN","PC_WKGPOP","A","2012",74.91122,""
"549","KOR","EMP","MEN","PC_WKGPOP","A","2013",74.89336,""
"550","KOR","EMP","MEN","PC_WKGPOP","A","2014",75.68274,""
"551","KOR","EMP","MEN","PC_WKGPOP","A","2015",75.68024,""
"552","KOR","EMP","MEN","PC_WKGPOP","A","2016",75.81918,""
"553","KOR","EMP","TOT","PC_WKGPOP","A","2005",63.68362,""
"554","KOR","EMP","TOT","PC_WKGPOP","A","2006",63.82029,""
"555","KOR","EMP","TOT","PC_WKGPOP","A","2007",63.90571,""
"556","KOR","EMP","TOT","PC_WKGPOP","A","2008",63.7985,""
"557","KOR","EMP","TOT","PC_WKGPOP","A","2009",62.94368,""
"558","KOR","EMP","TOT","PC_WKGPOP","A","2010",63.30777,""
"559","KOR","EMP","TOT","PC_WKGPOP","A","2011",63.84863,""
"560","KOR","EMP","TOT","PC_WKGPOP","A","2012",64.22416,""
"561","KOR","EMP","TOT","PC_WKGPOP","A","2013",64.44225,""
"562","KOR","EMP","TOT","PC_WKGPOP","A","2014",65.34923,""
"563","KOR","EMP","TOT","PC_WKGPOP","A","2015",65.7477,""
"564","KOR","EMP","TOT","PC_WKGPOP","A","2016",66.06656,""
"565","KOR","EMP","WOMEN","PC_WKGPOP","A","2005",52.53555,""
"566","KOR","EMP","WOMEN","PC_WKGPOP","A","2006",53.08213,""
"567","KOR","EMP","WOMEN","PC_WKGPOP","A","2007",53.22774,""
"568","KOR","EMP","WOMEN","PC_WKGPOP","A","2008",53.18951,""
"569","KOR","EMP","WOMEN","PC_WKGPOP","A","2009",52.21413,""
"570","KOR","EMP","WOMEN","PC_WKGPOP","A","2010",52.6268,""
"571","KOR","EMP","WOMEN","PC_WKGPOP","A","2011",53.11057,""
"572","KOR","EMP","WOMEN","PC_WKGPOP","A","2012",53.48181,""
"573","KOR","EMP","WOMEN","PC_WKGPOP","A","2013",53.92757,""
"574","KOR","EMP","WOMEN","PC_WKGPOP","A","2014",54.9415,""
"575","KOR","EMP","WOMEN","PC_WKGPOP","A","2015",55.72023,""
"576","KOR","EMP","WOMEN","PC_WKGPOP","A","2016",56.18826,""
"577","LUX","EMP","MEN","PC_WKGPOP","A","2005",73.3,""
"578","LUX","EMP","MEN","PC_WKGPOP","A","2006",72.6,""
"579","LUX","EMP","MEN","PC_WKGPOP","A","2007",72.35,""
"580","LUX","EMP","MEN","PC_WKGPOP","A","2008",71.475,""
"581","LUX","EMP","MEN","PC_WKGPOP","A","2009",73.175,""
"582","LUX","EMP","MEN","PC_WKGPOP","A","2010",73.125,""
"583","LUX","EMP","MEN","PC_WKGPOP","A","2011",72.05,""
"584","LUX","EMP","MEN","PC_WKGPOP","A","2012",72.45,""
"585","LUX","EMP","MEN","PC_WKGPOP","A","2013",72.15,""
"586","LUX","EMP","MEN","PC_WKGPOP","A","2014",72.6,""
"587","LUX","EMP","MEN","PC_WKGPOP","A","2015",71.3,""
"588","LUX","EMP","MEN","PC_WKGPOP","A","2016",70.525,""
"589","LUX","EMP","TOT","PC_WKGPOP","A","2005",63.6,""
"590","LUX","EMP","TOT","PC_WKGPOP","A","2006",63.6,""
"591","LUX","EMP","TOT","PC_WKGPOP","A","2007",64.15,""
"592","LUX","EMP","TOT","PC_WKGPOP","A","2008",63.425,""
"593","LUX","EMP","TOT","PC_WKGPOP","A","2009",65.2,""
"594","LUX","EMP","TOT","PC_WKGPOP","A","2010",65.2,""
"595","LUX","EMP","TOT","PC_WKGPOP","A","2011",64.625,""
"596","LUX","EMP","TOT","PC_WKGPOP","A","2012",65.85,""
"597","LUX","EMP","TOT","PC_WKGPOP","A","2013",65.725,""
"598","LUX","EMP","TOT","PC_WKGPOP","A","2014",66.625,""
"599","LUX","EMP","TOT","PC_WKGPOP","A","2015",66.15,""
"600","LUX","EMP","TOT","PC_WKGPOP","A","2016",65.575,""
"601","LUX","EMP","WOMEN","PC_WKGPOP","A","2005",53.7,""
"602","LUX","EMP","WOMEN","PC_WKGPOP","A","2006",54.6,""
"603","LUX","EMP","WOMEN","PC_WKGPOP","A","2007",56.1,""
"604","LUX","EMP","WOMEN","PC_WKGPOP","A","2008",55.15,""
"605","LUX","EMP","WOMEN","PC_WKGPOP","A","2009",56.975,""
"606","LUX","EMP","WOMEN","PC_WKGPOP","A","2010",57.2,""
"607","LUX","EMP","WOMEN","PC_WKGPOP","A","2011",56.925,""
"608","LUX","EMP","WOMEN","PC_WKGPOP","A","2012",59.025,""
"609","LUX","EMP","WOMEN","PC_WKGPOP","A","2013",59.125,""
"610","LUX","EMP","WOMEN","PC_WKGPOP","A","2014",60.525,""
"611","LUX","EMP","WOMEN","PC_WKGPOP","A","2015",60.775,""
"612","LUX","EMP","WOMEN","PC_WKGPOP","A","2016",60.425,""
"613","MEX","EMP","MEN","PC_WKGPOP","A","2005",80.73704,""
"614","MEX","EMP","MEN","PC_WKGPOP","A","2006",81.26635,""
"615","MEX","EMP","MEN","PC_WKGPOP","A","2007",80.83261,""
"616","MEX","EMP","MEN","PC_WKGPOP","A","2008",80.15515,""
"617","MEX","EMP","MEN","PC_WKGPOP","A","2009",78.074,""
"618","MEX","EMP","MEN","PC_WKGPOP","A","2010",77.84161,""
"619","MEX","EMP","MEN","PC_WKGPOP","A","2011",77.92185,""
"620","MEX","EMP","MEN","PC_WKGPOP","A","2012",78.51231,""
"621","MEX","EMP","MEN","PC_WKGPOP","A","2013",78.25211,""
"622","MEX","EMP","MEN","PC_WKGPOP","A","2014",78.10523,""
"623","MEX","EMP","MEN","PC_WKGPOP","A","2015",78.34047,""
"624","MEX","EMP","MEN","PC_WKGPOP","A","2016",78.56933,""
"625","MEX","EMP","TOT","PC_WKGPOP","A","2005",60.05342,""
"626","MEX","EMP","TOT","PC_WKGPOP","A","2006",60.96249,""
"627","MEX","EMP","TOT","PC_WKGPOP","A","2007",61.00108,""
"628","MEX","EMP","TOT","PC_WKGPOP","A","2008",60.66586,""
"629","MEX","EMP","TOT","PC_WKGPOP","A","2009",59.784,""
"630","MEX","EMP","TOT","PC_WKGPOP","A","2010",59.66136,""
"631","MEX","EMP","TOT","PC_WKGPOP","A","2011",60.02428,""
"632","MEX","EMP","TOT","PC_WKGPOP","A","2012",60.90891,""
"633","MEX","EMP","TOT","PC_WKGPOP","A","2013",60.8422,""
"634","MEX","EMP","TOT","PC_WKGPOP","A","2014",60.40805,""
"635","MEX","EMP","TOT","PC_WKGPOP","A","2015",60.74515,""
"636","MEX","EMP","TOT","PC_WKGPOP","A","2016",61.04717,""
"637","MEX","EMP","WOMEN","PC_WKGPOP","A","2005",41.84049,""
"638","MEX","EMP","WOMEN","PC_WKGPOP","A","2006",43.12868,""
"639","MEX","EMP","WOMEN","PC_WKGPOP","A","2007",43.56637,""
"640","MEX","EMP","WOMEN","PC_WKGPOP","A","2008",43.34003,""
"641","MEX","EMP","WOMEN","PC_WKGPOP","A","2009",43.29262,""
"642","MEX","EMP","WOMEN","PC_WKGPOP","A","2010",43.18693,""
"643","MEX","EMP","WOMEN","PC_WKGPOP","A","2011",43.70332,""
"644","MEX","EMP","WOMEN","PC_WKGPOP","A","2012",44.86357,""
"645","MEX","EMP","WOMEN","PC_WKGPOP","A","2013",44.9596,""
"646","MEX","EMP","WOMEN","PC_WKGPOP","A","2014",44.23228,""
"647","MEX","EMP","WOMEN","PC_WKGPOP","A","2015",44.67471,""
"648","MEX","EMP","WOMEN","PC_WKGPOP","A","2016",45.0612,""
"649","NLD","EMP","MEN","PC_WKGPOP","A","2005",79.925,""
"650","NLD","EMP","MEN","PC_WKGPOP","A","2006",80.925,""
"651","NLD","EMP","MEN","PC_WKGPOP","A","2007",82.25,""
"652","NLD","EMP","MEN","PC_WKGPOP","A","2008",83.175,""
"653","NLD","EMP","MEN","PC_WKGPOP","A","2009",82.375,""
"654","NLD","EMP","MEN","PC_WKGPOP","A","2010",79.975,""
"655","NLD","EMP","MEN","PC_WKGPOP","A","2011",79.375,""
"656","NLD","EMP","MEN","PC_WKGPOP","A","2012",79.3,""
"657","NLD","EMP","MEN","PC_WKGPOP","A","2013",78.175,""
"658","NLD","EMP","MEN","PC_WKGPOP","A","2014",78.15,""
"659","NLD","EMP","MEN","PC_WKGPOP","A","2015",79,""
"660","NLD","EMP","MEN","PC_WKGPOP","A","2016",79.6,""
"661","NLD","EMP","TOT","PC_WKGPOP","A","2005",73.225,""
"662","NLD","EMP","TOT","PC_WKGPOP","A","2006",74.35,""
"663","NLD","EMP","TOT","PC_WKGPOP","A","2007",75.975,""
"664","NLD","EMP","TOT","PC_WKGPOP","A","2008",77.175,""
"665","NLD","EMP","TOT","PC_WKGPOP","A","2009",76.975,""
"666","NLD","EMP","TOT","PC_WKGPOP","A","2010",74.675,""
"667","NLD","EMP","TOT","PC_WKGPOP","A","2011",74.175,""
"668","NLD","EMP","TOT","PC_WKGPOP","A","2012",74.35,""
"669","NLD","EMP","TOT","PC_WKGPOP","A","2013",73.575,""
"670","NLD","EMP","TOT","PC_WKGPOP","A","2014",73.125,""
"671","NLD","EMP","TOT","PC_WKGPOP","A","2015",74.15,""
"672","NLD","EMP","TOT","PC_WKGPOP","A","2016",74.825,""
"673","NLD","EMP","WOMEN","PC_WKGPOP","A","2005",66.4,""
"674","NLD","EMP","WOMEN","PC_WKGPOP","A","2006",67.65,""
"675","NLD","EMP","WOMEN","PC_WKGPOP","A","2007",69.575,""
"676","NLD","EMP","WOMEN","PC_WKGPOP","A","2008",71.125,""
"677","NLD","EMP","WOMEN","PC_WKGPOP","A","2009",71.525,""
"678","NLD","EMP","WOMEN","PC_WKGPOP","A","2010",69.325,""
"679","NLD","EMP","WOMEN","PC_WKGPOP","A","2011",68.925,""
"680","NLD","EMP","WOMEN","PC_WKGPOP","A","2012",69.4,""
"681","NLD","EMP","WOMEN","PC_WKGPOP","A","2013",68.95,""
"682","NLD","EMP","WOMEN","PC_WKGPOP","A","2014",68.075,""
"683","NLD","EMP","WOMEN","PC_WKGPOP","A","2015",69.175,""
"684","NLD","EMP","WOMEN","PC_WKGPOP","A","2016",70.05,""
"685","NZL","EMP","MEN","PC_WKGPOP","A","2005",81.32878,""
"686","NZL","EMP","MEN","PC_WKGPOP","A","2006",81.90263,""
"687","NZL","EMP","MEN","PC_WKGPOP","A","2007",81.97909,""
"688","NZL","EMP","MEN","PC_WKGPOP","A","2008",80.91741,""
"689","NZL","EMP","MEN","PC_WKGPOP","A","2009",78.63146,""
"690","NZL","EMP","MEN","PC_WKGPOP","A","2010",78.21034,""
"691","NZL","EMP","MEN","PC_WKGPOP","A","2011",78.25694,""
"692","NZL","EMP","MEN","PC_WKGPOP","A","2012",77.42826,""
"693","NZL","EMP","MEN","PC_WKGPOP","A","2013",78.25075,""
"694","NZL","EMP","MEN","PC_WKGPOP","A","2014",79.69205,""
"695","NZL","EMP","MEN","PC_WKGPOP","A","2015",79.61133,""
"696","NZL","EMP","MEN","PC_WKGPOP","A","2016",80.68649,""
"697","NZL","EMP","TOT","PC_WKGPOP","A","2005",74.21869,""
"698","NZL","EMP","TOT","PC_WKGPOP","A","2006",74.76726,""
"699","NZL","EMP","TOT","PC_WKGPOP","A","2007",75.13127,""
"700","NZL","EMP","TOT","PC_WKGPOP","A","2008",74.59267,""
"701","NZL","EMP","TOT","PC_WKGPOP","A","2009",72.80039,""
"702","NZL","EMP","TOT","PC_WKGPOP","A","2010",72.21104,""
"703","NZL","EMP","TOT","PC_WKGPOP","A","2011",72.52215,""
"704","NZL","EMP","TOT","PC_WKGPOP","A","2012",71.97592,""
"705","NZL","EMP","TOT","PC_WKGPOP","A","2013",72.84322,""
"706","NZL","EMP","TOT","PC_WKGPOP","A","2014",74.23936,""
"707","NZL","EMP","TOT","PC_WKGPOP","A","2015",74.28225,""
"708","NZL","EMP","TOT","PC_WKGPOP","A","2016",75.57175,""
"709","NZL","EMP","WOMEN","PC_WKGPOP","A","2005",67.42239,""
"710","NZL","EMP","WOMEN","PC_WKGPOP","A","2006",67.96184,""
"711","NZL","EMP","WOMEN","PC_WKGPOP","A","2007",68.6088,""
"712","NZL","EMP","WOMEN","PC_WKGPOP","A","2008",68.58507,""
"713","NZL","EMP","WOMEN","PC_WKGPOP","A","2009",67.26923,""
"714","NZL","EMP","WOMEN","PC_WKGPOP","A","2010",66.52753,""
"715","NZL","EMP","WOMEN","PC_WKGPOP","A","2011",67.09675,""
"716","NZL","EMP","WOMEN","PC_WKGPOP","A","2012",66.82897,""
"717","NZL","EMP","WOMEN","PC_WKGPOP","A","2013",67.7365,""
"718","NZL","EMP","WOMEN","PC_WKGPOP","A","2014",69.06232,""
"719","NZL","EMP","WOMEN","PC_WKGPOP","A","2015",69.19184,""
"720","NZL","EMP","WOMEN","PC_WKGPOP","A","2016",70.64326,""
"721","NOR","EMP","MEN","PC_WKGPOP","A","2005",77.85,""
"722","NOR","EMP","MEN","PC_WKGPOP","A","2006",78.425,""
"723","NOR","EMP","MEN","PC_WKGPOP","A","2007",79.525,""
"724","NOR","EMP","MEN","PC_WKGPOP","A","2008",80.475,""
"725","NOR","EMP","MEN","PC_WKGPOP","A","2009",78.325,""
"726","NOR","EMP","MEN","PC_WKGPOP","A","2010",77.25,""
"727","NOR","EMP","MEN","PC_WKGPOP","A","2011",77.125,""
"728","NOR","EMP","MEN","PC_WKGPOP","A","2012",77.65,""
"729","NOR","EMP","MEN","PC_WKGPOP","A","2013",77.275,""
"730","NOR","EMP","MEN","PC_WKGPOP","A","2014",77,""
"731","NOR","EMP","MEN","PC_WKGPOP","A","2015",76.525,""
"732","NOR","EMP","MEN","PC_WKGPOP","A","2016",75.7,""
"733","NOR","EMP","TOT","PC_WKGPOP","A","2005",74.825,""
"734","NOR","EMP","TOT","PC_WKGPOP","A","2006",75.375,""
"735","NOR","EMP","TOT","PC_WKGPOP","A","2007",76.825,""
"736","NOR","EMP","TOT","PC_WKGPOP","A","2008",77.95,""
"737","NOR","EMP","TOT","PC_WKGPOP","A","2009",76.425,""
"738","NOR","EMP","TOT","PC_WKGPOP","A","2010",75.3,""
"739","NOR","EMP","TOT","PC_WKGPOP","A","2011",75.3,""
"740","NOR","EMP","TOT","PC_WKGPOP","A","2012",75.75,""
"741","NOR","EMP","TOT","PC_WKGPOP","A","2013",75.425,""
"742","NOR","EMP","TOT","PC_WKGPOP","A","2014",75.225,""
"743","NOR","EMP","TOT","PC_WKGPOP","A","2015",74.8,""
"744","NOR","EMP","TOT","PC_WKGPOP","A","2016",74.3,""
"745","NOR","EMP","WOMEN","PC_WKGPOP","A","2005",71.75,""
"746","NOR","EMP","WOMEN","PC_WKGPOP","A","2006",72.25,""
"747","NOR","EMP","WOMEN","PC_WKGPOP","A","2007",73.975,""
"748","NOR","EMP","WOMEN","PC_WKGPOP","A","2008",75.375,""
"749","NOR","EMP","WOMEN","PC_WKGPOP","A","2009",74.4,""
"750","NOR","EMP","WOMEN","PC_WKGPOP","A","2010",73.25,""
"751","NOR","EMP","WOMEN","PC_WKGPOP","A","2011",73.375,""
"752","NOR","EMP","WOMEN","PC_WKGPOP","A","2012",73.75,""
"753","NOR","EMP","WOMEN","PC_WKGPOP","A","2013",73.475,""
"754","NOR","EMP","WOMEN","PC_WKGPOP","A","2014",73.35,""
"755","NOR","EMP","WOMEN","PC_WKGPOP","A","2015",72.95,""
